Time [s],Channel 0
5.170565583,1
5.170665375,0
5.170765583,1
5.170865375,0
5.170965542,1
5.171065375,0
5.171165583,1
5.171265375,0
5.171365542,1
5.171465375,0
5.171565583,1
5.171656250,0
5.171755083,1
5.171854917,0
5.171955125,1
5.172054917,0
5.172154958,1
5.172254792,0
5.172354958,1
5.172459375,0
5.172568333,1
5.172668208,0
5.172767708,1
5.172867583,0
5.172967750,1
5.173067583,0
5.173167750,1
5.173267625,0
5.173369833,1
5.173463250,0
5.173565500,1
5.173658833,0
5.173759083,1
5.173858875,0
5.173959083,1
5.174058875,0
5.174159042,1
5.174258875,0
5.174359083,1
5.174458875,0
5.174559083,1
5.174658875,0
5.174759042,1
5.174858917,0
5.174959083,1
5.175058917,0
5.175159083,1
5.175258917,0
5.175359083,1
5.175458875,0
5.175559125,1
5.175658917,0
5.175760750,1
5.175858917,0
5.175959083,1
5.176058917,0
5.176159083,1
5.176258917,0
5.176359125,1
5.176461167,0
5.176557167,1
5.176657000,0
5.176757167,1
5.176859250,0
5.176957042,1
5.177056958,0
5.177157125,1
5.177263625,0
5.177357792,1
5.177457667,0
5.177557833,1
5.177665667,0
5.177758500,1
5.177858417,0
5.177958583,1
5.178059875,0
5.178159250,1
5.178259167,0
5.178359375,1
5.178459208,0
5.178560083,1
5.178659917,0
5.178760083,1
5.178880500,0
5.178980167,1
5.179081125,0
5.179181375,1
5.179280042,0
5.179386375,1
5.179482833,0
5.179582167,1
5.179689125,0
5.179783500,1
5.179893958,0
5.179985083,1
5.180084750,0
5.180191333,1
5.180283375,0
5.180388125,1
5.180488375,0
5.180585333,1
5.180687667,0
5.180783708,1
5.180889292,0
5.180985250,1
5.181086125,0
5.181183875,1
5.181288250,0
5.181389833,1
5.181485750,0
5.181585292,1
5.181690625,0
5.181783708,1
5.181889292,0
5.181983917,1
5.182095792,0
5.182185583,1
5.182284042,0
5.182390042,1
5.182469375,0
5.182569208,1
5.182669042,0
5.182767833,1
5.182851500,0
5.182950875,1
5.183050708,0
5.183150875,1
5.183251583,0
5.183351750,1
5.183451917,0
5.183551750,1
5.183654792,0
5.183764208,1
5.183864083,0
5.183963542,1
5.184063417,0
5.184163625,1
5.184263417,0
5.184363625,1
5.184465500,0
5.184558917,1
5.184658833,0
5.184759083,1
5.184860875,0
5.184954333,1
5.185054250,0
5.185154417,1
5.185254250,0
5.185354417,1
5.185454250,0
5.185554375,1
5.185654250,0
5.185754417,1
5.185854250,0
5.185954417,1
5.186054250,0
5.186154417,1
5.186254250,0
5.186354417,1
5.186454250,0
5.186554375,1
5.186654250,0
5.186754417,1
5.186854250,0
5.186954417,1
5.187054250,0
5.187154417,1
5.187254250,0
5.187354417,1
5.187454250,0
5.187554417,1
5.187657917,0
5.187753625,1
5.187866417,0
5.187953458,1
5.188056000,0
5.188165500,1
5.188265417,0
5.188364833,1
5.188464750,0
5.188564917,1
5.188664750,0
5.188764917,1
5.188864750,0
5.188965208,1
5.189066792,0
5.189162208,1
5.189255167,0
5.189355458,1
5.189455250,0
5.189555458,1
5.189655250,0
5.189755417,1
5.189856917,0
5.189955417,1
5.190055292,0
5.190155417,1
5.190255250,0
5.190356250,1
5.190455292,0
5.190555458,1
5.190655250,0
5.190756750,1
5.190855292,0
5.190955417,1
5.191055250,0
5.191155458,1
5.191255250,0
5.191357625,1
5.191455292,0
5.191555458,1
5.191655250,0
5.191755417,1
5.191855292,0
5.191955417,1
5.192059292,0
5.192155375,1
5.192273042,0
5.192355375,1
5.192464917,0
5.192554500,1
5.192654375,0
5.192754542,1
5.192867125,0
5.192955208,1
5.193055125,0
5.193155292,1
5.193270333,0
5.193355875,1
5.193455792,0
5.193556000,1
5.193660542,0
5.193770458,1
5.193870417,0
5.193969792,1
5.194069708,0
5.194169875,1
5.194269708,0
5.194369875,1
5.194469708,0
5.194569917,1
5.194669708,0
5.194769875,1
5.194869708,0
5.194969875,1
5.195069708,0
5.195169917,1
5.195269708,0
5.195369875,1
5.195469708,0
5.195569917,1
5.195669708,0
5.195769875,1
5.195869708,0
5.195969875,1
5.196069708,0
5.196169917,1
5.196269708,0
5.196369875,1
5.196469708,0
5.196569917,1
5.196669708,0
5.196769917,1
5.196869708,0
5.196969875,1
5.197069708,0
5.197169875,1
5.197269708,0
5.197369875,1
5.197469708,0
5.197569917,1
5.197659542,0
5.197758333,1
5.197857958,0
5.197958167,1
5.198062417,0
5.198172583,1
5.198272458,0
5.198371917,1
5.198471833,0
5.198572000,1
5.198671833,0
5.198772000,1
5.198871833,0
5.198972000,1
5.199071833,0
5.199174042,1
5.199266667,0
5.199369000,1
5.199461625,0
5.199561917,1
5.199661708,0
5.199761875,1
5.199861708,0
5.199961875,1
5.200061708,0
5.200161917,1
5.200261708,0
5.200361875,1
5.200461708,0
5.200561917,1
5.200661750,0
5.200761875,1
5.200861708,0
5.200961833,1
5.201061708,0
5.201161875,1
5.201261708,0
5.201361875,1
5.201461708,0
5.201561917,1
5.201661708,0
5.201761917,1
5.201861750,0
5.201961875,1
5.202064167,0
5.202160000,1
5.202259583,0
5.202359792,1
5.202479208,0
5.202579250,1
5.202660917,0
5.202773083,1
5.202884292,0
5.202993250,1
5.203093042,0
5.203193208,1
5.203292000,0
5.203398583,1
5.203494792,0
5.203601208,1
5.203700250,0
5.203795333,1
5.203900125,0
5.203996917,1
5.204100958,0
5.204196792,1
5.204295208,0
5.204400167,1
5.204500542,0
5.204597250,1
5.204697083,0
5.204800917,1
5.204901333,0
5.204997125,1
5.205096958,0
5.205195750,1
5.205305750,0
5.205401917,1
5.205497083,0
5.205604625,1
5.205696958,0
5.205795583,1
5.205901500,0
5.205995625,1
5.206100667,0
5.206198083,1
5.206295958,0
5.206402167,1
5.206479583,0
5.206579792,1
5.206679667,0
5.206778417,1
5.206862333,0
5.206961750,1
5.207061583,0
5.207161750,1
5.207264250,0
5.207362417,1
5.207462583,0
5.207562375,1
5.207680292,0
5.207779042,1
5.207879958,0
5.207980250,1
5.208078917,0
5.208185417,1
5.208281667,0
5.208381042,1
5.208487042,0
5.208582333,1
5.208688125,0
5.208783833,1
5.208883583,0
5.208983750,1
5.209082208,0
5.209187042,1
5.209287208,0
5.209384167,1
5.209488292,0
5.209582542,1
5.209688167,0
5.209784083,1
5.209884167,0
5.209982708,1
5.210087125,0
5.210188750,1
5.210284042,0
5.210384167,1
5.210483917,0
5.210582583,1
5.210688333,0
5.210782750,1
5.210888417,0
5.210984458,1
5.211088125,0
5.211189042,1
5.211268250,0
5.211368083,1
5.211467917,0
5.211566708,1
5.211650542,0
5.211749917,1
5.211849750,0
5.211949917,1
5.212050583,0
5.212150708,1
5.212250875,0
5.212350708,1
5.212455667,0
5.212551000,1
5.212650875,0
5.212751083,1
5.212854000,0
5.212984958,1
5.213084792,0
5.213184958,1
5.213283750,0
5.213390125,1
5.213486458,0
5.213585542,1
5.213692000,0
5.213787167,1
5.213892917,0
5.213988708,1
5.214088333,0
5.214188500,1
5.214287000,0
5.214391708,1
5.214492167,0
5.214588917,1
5.214688792,0
5.214788375,1
5.214893000,0
5.214988833,1
5.215088667,0
5.215187500,1
5.215292125,0
5.215392375,1
5.215489333,0
5.215588875,1
5.215688667,0
5.215787375,1
5.215893167,0
5.215987167,1
5.216092000,0
5.216188917,1
5.216287625,0
5.216393542,1
5.216471958,0
5.216571833,1
5.216673792,0
5.216770417,1
5.216853625,0
5.216953083,1
5.217052917,0
5.217153083,1
5.217253208,0
5.217353000,1
5.217452833,0
5.217553042,1
5.217657542,0
5.217766292,1
5.217866208,0
5.217965625,1
5.218065542,0
5.218165708,1
5.218265542,0
5.218365708,1
5.218465583,0
5.218565750,1
5.218665542,0
5.218765708,1
5.218865542,0
5.218965708,1
5.219065542,0
5.219165708,1
5.219265542,0
5.219365708,1
5.219465542,0
5.219565333,1
5.219665542,0
5.219765708,1
5.219865583,0
5.219965708,1
5.220065542,0
5.220165708,1
5.220265542,0
5.220365708,1
5.220465542,0
5.220565750,1
5.220665542,0
5.220765708,1
5.220865542,0
5.220965708,1
5.221065542,0
5.221165708,1
5.221265583,0
5.221365708,1
5.221465542,0
5.221565750,1
5.221656417,0
5.221755250,1
5.221855083,0
5.221955250,1
5.222055083,0
5.222155167,1
5.222254958,0
5.222355125,1
5.222459542,0
5.222569958,1
5.222668833,0
5.222769083,1
5.222869333,0
5.222968958,1
5.223068875,0
5.223169500,1
5.223268667,0
5.223368917,1
5.223468708,0
5.223570458,1
5.223663875,0
5.223765708,1
5.223859000,0
5.223959250,1
5.224059083,0
5.224159208,1
5.224259042,0
5.224359250,1
5.224459042,0
5.224559250,1
5.224659042,0
5.224759208,1
5.224859042,0
5.224959208,1
5.225059083,0
5.225159250,1
5.225259875,0
5.225359250,1
5.225459083,0
5.225559250,1
5.225659042,0
5.225759250,1
5.225859042,0
5.225959208,1
5.226059083,0
5.226159250,1
5.226259042,0
5.226359208,1
5.226461250,0
5.226557333,1
5.226657167,0
5.226757333,1
5.226859500,0
5.226957208,1
5.227057083,0
5.227157250,1
5.227263917,0
5.227357917,1
5.227457833,0
5.227558000,1
5.227666042,0
5.227758708,1
5.227858583,0
5.227958750,1
5.228059958,0
5.228159417,1
5.228259333,0
5.228359500,1
5.228459333,0
5.228560250,1
5.228660083,0
5.228760250,1
5.228880667,0
5.228980333,1
5.229081292,0
5.229181542,1
5.229280208,0
5.229386625,1
5.229483000,0
5.229582333,1
5.229688417,0
5.229783583,1
5.229889333,0
5.229985083,1
5.230084917,0
5.230185042,1
5.230283542,0
5.230388250,1
5.230489750,0
5.230585458,1
5.230685333,0
5.230783833,1
5.230889375,0
5.230985333,1
5.231085250,0
5.231184000,1
5.231288500,0
5.231388750,1
5.231485875,0
5.231585417,1
5.231685208,0
5.231783875,1
5.231889542,0
5.231984000,1
5.232089833,0
5.232185708,1
5.232284250,0
5.232390208,1
5.232469583,0
5.232569333,1
5.232669208,0
5.232768000,1
5.232851625,0
5.232951083,1
5.233050875,0
5.233151042,1
5.233251750,0
5.233351917,1
5.233452083,0
5.233551917,1
5.233654958,0
5.233765792,1
5.233864750,0
5.233965000,1
5.234065250,0
5.234164833,1
5.234264708,0
5.234365292,1
5.234464500,0
5.234564792,1
5.234666125,0
5.234759583,1
5.234861042,0
5.234954542,1
5.235054417,0
5.235154542,1
5.235254375,0
5.235354542,1
5.235454417,0
5.235554583,1
5.235654417,0
5.235754542,1
5.235854375,0
5.235954583,1
5.236054417,0
5.236154583,1
5.236254375,0
5.236354542,1
5.236454417,0
5.236554583,1
5.236654417,0
5.236754583,1
5.236854375,0
5.236954583,1
5.237054417,0
5.237154583,1
5.237254417,0
5.237354542,1
5.237454417,0
5.237554583,1
5.237658083,0
5.237753792,1
5.237866583,0
5.237953625,1
5.238056208,0
5.238167125,1
5.238266042,0
5.238366292,1
5.238466583,0
5.238566125,1
5.238666042,0
5.238766583,1
5.238865792,0
5.238967667,1
5.239060542,0
5.239163250,1
5.239255333,0
5.239355625,1
5.239455417,0
5.239555625,1
5.239655417,0
5.239755583,1
5.239855417,0
5.239956167,1
5.240055417,0
5.240155583,1
5.240255417,0
5.240355625,1
5.240455417,0
5.240555625,1
5.240655417,0
5.240755625,1
5.240855417,0
5.240955625,1
5.241055417,0
5.241155583,1
5.241255417,0
5.241355625,1
5.241455417,0
5.241555625,1
5.241655417,0
5.241755625,1
5.241855458,0
5.241955625,1
5.242059500,0
5.242155500,1
5.242273208,0
5.242355542,1
5.242464958,0
5.242554667,1
5.242654542,0
5.242754708,1
5.242867333,0
5.242955375,1
5.243055292,0
5.243155458,1
5.243270417,0
5.243356042,1
5.243455958,0
5.243556167,1
5.243660708,0
5.243770625,1
5.243870500,0
5.243969958,1
5.244069875,0
5.244170042,1
5.244269875,0
5.244370042,1
5.244469875,0
5.244570083,1
5.244669875,0
5.244770042,1
5.244869875,0
5.244970042,1
5.245069875,0
5.245170042,1
5.245269875,0
5.245370042,1
5.245469875,0
5.245570042,1
5.245669875,0
5.245770042,1
5.245869875,0
5.245970042,1
5.246069875,0
5.246170042,1
5.246269875,0
5.246370042,1
5.246469875,0
5.246570042,1
5.246669875,0
5.246770042,1
5.246869875,0
5.246970042,1
5.247069875,0
5.247170042,1
5.247269875,0
5.247370083,1
5.247469875,0
5.247570042,1
5.247659750,0
5.247758542,1
5.247858125,0
5.247958292,1
5.248062583,0
5.248174208,1
5.248273167,0
5.248373417,1
5.248473625,0
5.248573167,1
5.248673083,0
5.248773667,1
5.248872917,0
5.248973125,1
5.249074500,0
5.249167458,1
5.249269000,0
5.249361958,1
5.249461875,0
5.249562042,1
5.249661875,0
5.249762042,1
5.249861875,0
5.249962000,1
5.250061875,0
5.250162042,1
5.250261875,0
5.250362042,1
5.250461875,0
5.250562042,1
5.250661875,0
5.250762042,1
5.250861875,0
5.250962042,1
5.251061875,0
5.251162042,1
5.251261875,0
5.251362000,1
5.251461875,0
5.251562042,1
5.251661875,0
5.251762083,1
5.251861875,0
5.251962042,1
5.252064292,0
5.252160167,1
5.252259750,0
5.252359917,1
5.252479375,0
5.252579458,1
5.252661083,0
5.252773250,1
5.252884417,0
5.252993375,1
5.253093208,0
5.253193375,1
5.253292125,0
5.253398750,1
5.253494958,0
5.253594125,1
5.253700375,0
5.253795583,1
5.253901417,0
5.253997542,1
5.254096792,0
5.254197000,1
5.254295375,0
5.254400333,1
5.254500708,0
5.254597375,1
5.254697250,0
5.254795750,1
5.254901500,0
5.254997292,1
5.255097125,0
5.255195917,1
5.255300583,0
5.255402042,1
5.255497250,0
5.255597375,1
5.255697125,0
5.255795750,1
5.255901625,0
5.255995833,1
5.256101958,0
5.256197708,1
5.256296125,0
5.256402333,1
5.256479708,0
5.256580000,1
5.256680375,0
5.256778583,1
5.256862500,0
5.256961917,1
5.257061750,0
5.257161917,1
5.257264542,0
5.257362542,1
5.257462750,0
5.257562500,1
5.257680458,0
5.257779208,1
5.257880125,0
5.257980417,1
5.258079083,0
5.258185583,1
5.258281875,0
5.258381583,1
5.258487250,0
5.258582458,1
5.258688292,0
5.258785917,1
5.258883750,0
5.258983917,1
5.259082375,0
5.259187208,1
5.259288542,0
5.259384375,1
5.259484167,0
5.259583250,1
5.259688375,0
5.259784250,1
5.259884083,0
5.259982875,1
5.260087292,0
5.260187708,1
5.260284208,0
5.260385417,1
5.260484083,0
5.260582708,1
5.260688500,0
5.260782875,1
5.260888625,0
5.260985208,1
5.261083083,0
5.261189000,1
5.261268417,0
5.261369958,1
5.261468042,0
5.261566875,1
5.261650708,0
5.261750083,1
5.261849875,0
5.261950042,1
5.262050750,0
5.262150875,1
5.262251042,0
5.262350875,1
5.262455833,0
5.262551167,1
5.262651083,0
5.262751250,1
5.262854167,0
5.262985083,1
5.263084917,0
5.263185125,1
5.263283917,0
5.263390292,1
5.263486625,0
5.263585667,1
5.263692250,0
5.263787250,1
5.263893083,0
5.263988833,1
5.264088500,0
5.264188625,1
5.264287167,0
5.264391875,1
5.264492333,0
5.264589083,1
5.264688917,0
5.264787500,1
5.264893125,0
5.264989000,1
5.265088833,0
5.265187667,1
5.265292292,0
5.265393708,1
5.265488917,0
5.265589083,1
5.265688792,0
5.265787542,1
5.265893292,0
5.265987292,1
5.266093292,0
5.266189333,1
5.266287625,0
5.266393625,1
5.266472125,0
5.266578625,1
5.266671792,0
5.266770583,1
5.266853750,0
5.266953208,1
5.267053042,0
5.267153208,1
5.267253375,0
5.267353167,1
5.267453000,0
5.267553208,1
5.267657708,0
5.267766458,1
5.267866333,0
5.267965833,1
5.268065708,0
5.268165875,1
5.268265708,0
5.268365875,1
5.268465708,0
5.268565875,1
5.268665708,0
5.268765875,1
5.268865708,0
5.268965875,1
5.269065708,0
5.269165875,1
5.269265708,0
5.269365917,1
5.269465708,0
5.269565875,1
5.269665708,0
5.269765875,1
5.269865708,0
5.269965875,1
5.270065708,0
5.270165875,1
5.270265708,0
5.270365875,1
5.270465708,0
5.270565875,1
5.270665708,0
5.270766000,1
5.270865708,0
5.270965875,1
5.271065708,0
5.271165875,1
5.271265708,0
5.271365875,1
5.271465708,0
5.271565917,1
5.271656583,0
5.271755417,1
5.271855250,0
5.271955417,1
5.272055250,0
5.272155333,1
5.272255125,0
5.272355292,1
5.272459667,0
5.272570083,1
5.272669000,0
5.272769250,1
5.272869500,0
5.272969125,1
5.273069042,0
5.273169625,1
5.273268833,0
5.273369042,1
5.273470417,0
5.273564250,1
5.273664125,0
5.273764292,1
5.273865708,0
5.273959333,1
5.274059208,0
5.274159375,1
5.274259208,0
5.274359375,1
5.274459208,0
5.274559417,1
5.274659250,0
5.274759417,1
5.274859250,0
5.274959375,1
5.275059208,0
5.275159417,1
5.275259208,0
5.275359417,1
5.275459208,0
5.275559375,1
5.275659208,0
5.275759375,1
5.275859208,0
5.275959375,1
5.276059250,0
5.276159417,1
5.276259208,0
5.276359375,1
5.276461417,0
5.276557500,1
5.276657333,0
5.276757500,1
5.276859667,0
5.276957375,1
5.277057250,0
5.277157417,1
5.277264667,0
5.277358125,1
5.277457958,0
5.277558167,1
5.277666208,0
5.277758833,1
5.277858708,0
5.277958917,1
5.278060125,0
5.278159583,1
5.278259500,0
5.278359667,1
5.278459500,0
5.278560417,1
5.278660250,0
5.278760375,1
5.278880833,0
5.278980500,1
5.279081417,0
5.279181750,1
5.279280375,0
5.279386750,1
5.279483125,0
5.279582500,1
5.279688583,0
5.279783792,1
5.279889458,0
5.279985292,1
5.280085042,0
5.280185208,1
5.280283667,0
5.280388333,1
5.280489917,0
5.280585875,1
5.280685500,0
5.280785042,1
5.280889542,0
5.280985542,1
5.281085375,0
5.281184208,1
5.281288625,0
5.281388958,1
5.281485500,0
5.281585625,1
5.281685375,0
5.281784042,1
5.281889708,0
5.281984208,1
5.282090000,0
5.282185917,1
5.282284375,0
5.282392042,1
5.282469708,0
5.282569542,1
5.282669333,0
5.282768208,1
5.282851792,0
5.282951208,1
5.282951292,0
5.282951333,1
5.283051042,0
5.283151208,1
5.283251875,0
5.283352083,1
5.283452250,0
5.283552083,1
5.283655125,0
5.283766000,1
5.283864917,0
5.283965167,1
5.284065417,0
5.284164958,1
5.284264875,0
5.284365458,1
5.284464667,0
5.284566458,1
5.284659542,0
5.284759792,1
5.284859625,0
5.284961375,1
5.285054625,0
5.285154750,1
5.285254542,0
5.285354708,1
5.285454542,0
5.285554750,1
5.285654542,0
5.285754750,1
5.285854542,0
5.285954708,1
5.286054542,0
5.286154750,1
5.286254542,0
5.286354750,1
5.286454542,0
5.286554750,1
5.286654542,0
5.286754708,1
5.286854542,0
5.286954708,1
5.287054542,0
5.287154750,1
5.287254542,0
5.287354750,1
5.287454542,0
5.287554750,1
5.287658250,0
5.287753958,1
5.287866750,0
5.287953792,1
5.288056333,0
5.288167292,1
5.288266208,0
5.288366417,1
5.288466750,0
5.288566292,1
5.288666208,0
5.288766750,1
5.288871750,0
5.288967792,1
5.289060708,0
5.289160958,1
5.289260750,0
5.289362458,1
5.289463458,0
5.289555750,1
5.289655583,0
5.289755750,1
5.289861667,0
5.289955750,1
5.290064083,0
5.290155750,1
5.290255583,0
5.290355750,1
5.290461917,0
5.290555750,1
5.290655583,0
5.290755750,1
5.290867583,0
5.290955792,1
5.291055583,0
5.291155750,1
5.291255583,0
5.291355750,1
5.291462250,0
5.291555750,1
5.291655583,0
5.291755750,1
5.291855583,0
5.291955792,1
5.292059667,0
5.292155708,1
5.292273375,0
5.292355708,1
5.292465125,0
5.292554792,1
5.292654708,0
5.292754917,1
5.292867500,0
5.292955542,1
5.293055458,0
5.293155625,1
5.293270583,0
5.293356208,1
5.293456125,0
5.293556333,1
5.293660875,0
5.293770833,1
5.293870667,0
5.293970083,1
5.294070042,0
5.294170208,1
5.294270000,0
5.294370167,1
5.294470042,0
5.294570208,1
5.294670042,0
5.294770208,1
5.294870042,0
5.294970208,1
5.295070042,0
5.295170208,1
5.295270042,0
5.295370208,1
5.295470042,0
5.295570208,1
5.295670042,0
5.295770208,1
5.295870042,0
5.295970208,1
5.296070042,0
5.296170208,1
5.296270042,0
5.296370208,1
5.296470042,0
5.296570208,1
5.296670042,0
5.296770208,1
5.296870042,0
5.296970250,1
5.297070042,0
5.297170208,1
5.297270042,0
5.297370167,1
5.297470042,0
5.297570208,1
5.297659917,0
5.297758708,1
5.297858292,0
5.297958417,1
5.298062708,0
5.298174375,1
5.298273500,0
5.298373583,1
5.298473792,0
5.298573333,1
5.298673208,0
5.298773833,1
5.298873042,0
5.298974875,1
5.299067458,0
5.299167708,1
5.299269167,0
5.299362125,1
5.299462042,0
5.299562167,1
5.299662000,0
5.299762208,1
5.299862042,0
5.299962208,1
5.300062042,0
5.300162208,1
5.300262000,0
5.300362208,1
5.300462000,0
5.300562208,1
5.300662042,0
5.300762208,1
5.300862042,0
5.300962208,1
5.301062042,0
5.301162167,1
5.301262042,0
5.301362167,1
5.301462042,0
5.301562208,1
5.301662042,0
5.301762208,1
5.301862042,0
5.301962250,1
5.302064458,0
5.302160333,1
5.302259917,0
5.302360083,1
5.302479500,0
5.302579625,1
5.302661292,0
5.302773417,1
5.302884583,0
5.302993542,1
5.303093375,0
5.303193542,1
5.303292292,0
5.303398875,1
5.303495083,0
5.303594250,1
5.303700542,0
5.303795667,1
5.303901542,0
5.303997667,1
5.304097000,0
5.304197125,1
5.304295542,0
5.304400458,1
5.304500875,0
5.304597542,1
5.304697375,0
5.304795917,1
5.304901625,0
5.304997417,1
5.305097292,0
5.305196042,1
5.305300792,0
5.305401042,1
5.305497375,0
5.305597542,1
5.305697250,0
5.305795958,1
5.305901792,0
5.305995917,1
5.306102125,0
5.306197792,1
5.306296292,0
5.306402458,1
5.306480208,0
5.306580125,1
5.306679958,0
5.306778708,1
5.306862625,0
5.306962083,1
5.307061917,0
5.307162083,1
5.307265083,0
5.307362750,1
5.307462917,0
5.307562625,1
5.307680583,0
5.307779333,1
5.307880292,0
5.307980583,1
5.308079250,0
5.308185750,1
5.308282000,0
5.308381375,1
5.308487375,0
5.308582625,1
5.308688458,0
5.308784125,1
5.308883917,0
5.308984042,1
5.309082542,0
5.309187375,1
5.309288708,0
5.309384500,1
5.309484333,0
5.309590333,1
5.309688500,0
5.309784375,1
5.309884250,0
5.309983042,1
5.310087458,0
5.310187875,1
5.310284333,0
5.310384458,1
5.310484208,0
5.310582875,1
5.310688667,0
5.310783042,1
5.310888792,0
5.310984750,1
5.311083250,0
5.311189333,1
5.311268583,0
5.311368333,1
5.311468208,0
5.311567042,1
5.311650875,0
5.311750208,1
5.311850042,0
5.311950208,1
5.312050875,0
5.312151042,1
5.312251208,0
5.312351042,1
5.312455958,0
5.312551333,1
5.312651208,0
5.312751375,1
5.312854333,0
5.312985250,1
5.313085083,0
5.313185292,1
5.313284083,0
5.313390458,1
5.313486792,0
5.313585875,1
5.313692292,0
5.313787417,1
5.313894292,0
5.313989000,1
5.314088667,0
5.314188833,1
5.314287333,0
5.314392042,1
5.314492500,0
5.314589750,1
5.314689083,0
5.314787667,1
5.314893292,0
5.314989167,1
5.315089000,0
5.315187833,1
5.315292417,0
5.315392667,1
5.315489125,0
5.315594083,1
5.315689000,0
5.315787708,1
5.315893292,0
5.315987500,1
5.316093417,0
5.316189250,1
5.316287750,0
5.316393833,1
5.316472292,0
5.316572167,1
5.316671958,0
5.316770750,1
5.316853917,0
5.316953375,1
5.317053208,0
5.317153375,1
5.317253542,0
5.317353292,1
5.317453167,0
5.317553375,1
5.317657833,0
5.317766625,1
5.317866500,0
5.317965958,1
5.318065833,0
5.318166042,1
5.318265833,0
5.318366042,1
5.318465875,0
5.318566042,1
5.318665875,0
5.318766042,1
5.318865875,0
5.318966042,1
5.319065875,0
5.319166042,1
5.319265875,0
5.319366042,1
5.319465875,0
5.319566083,1
5.319665875,0
5.319766042,1
5.319865875,0
5.319966042,1
5.320065875,0
5.320166042,1
5.320265875,0
5.320366000,1
5.320465875,0
5.320566083,1
5.320665875,0
5.320766042,1
5.320865875,0
5.320966042,1
5.321065875,0
5.321166042,1
5.321265875,0
5.321366042,1
5.321465875,0
5.321566083,1
5.321656750,0
5.321755583,1
5.321855417,0
5.321955583,1
5.322055375,0
5.322155458,1
5.322255292,0
5.322355458,1
5.322459833,0
5.322570250,1
5.322669167,0
5.322769417,1
5.322869667,0
5.322969292,1
5.323069167,0
5.323169833,1
5.323270583,0
5.323364375,1
5.323464292,0
5.323566000,1
5.323659292,0
5.323759542,1
5.323859375,0
5.323959500,1
5.324059375,0
5.324159542,1
5.324259375,0
5.324359583,1
5.324459375,0
5.324559542,1
5.324659375,0
5.324759583,1
5.324859375,0
5.324959542,1
5.325059375,0
5.325159542,1
5.325259375,0
5.325359542,1
5.325459375,0
5.325559583,1
5.325659375,0
5.325759583,1
5.325859375,0
5.325959583,1
5.326059375,0
5.326159542,1
5.326259417,0
5.326359542,1
5.326461542,0
5.326557667,1
5.326657458,0
5.326757667,1
5.326859833,0
5.326957500,1
5.327057417,0
5.327157583,1
5.327264917,0
5.327358250,1
5.327458125,0
5.327558292,1
5.327666333,0
5.327759000,1
5.327858875,0
5.327959042,1
5.328060292,0
5.328159750,1
5.328259625,0
5.328359792,1
5.328459667,0
5.328560583,1
5.328660375,0
5.328760583,1
5.328881000,0
5.328980667,1
5.329081583,0
5.329181875,1
5.329280542,0
5.329386917,1
5.329483292,0
5.329582750,1
5.329688833,0
5.329783958,1
5.329890042,0
5.329985417,1
5.330086625,0
5.330185375,1
5.330283833,0
5.330388542,1
5.330488875,0
5.330585792,1
5.330685625,0
5.330784250,1
5.330889667,0
5.330985708,1
5.331085542,0
5.331184333,1
5.331288792,0
5.331389125,1
5.331485667,0
5.331585792,1
5.331685542,0
5.331784208,1
5.331889833,0
5.331984375,1
5.332090167,0
5.332186083,1
5.332284542,0
5.332390542,1
5.332469875,0
5.332569667,1
