Time [s],Channel 1
5.227380625,1
5.227474125,0
5.227575958,1
5.227674208,0
5.227784167,1
5.227874917,0
5.227976792,1
5.228075000,0
5.228178250,1
5.228275708,0
5.228377583,1
5.228475792,0
5.228577667,1
5.228676583,0
5.228778375,1
5.228876583,0
5.228971625,1
5.229078750,0
5.229179833,1
5.229278042,0
5.229380375,1
5.229477958,0
5.229587250,1
5.229679458,0
5.229775250,1
5.229873500,0
5.229980333,1
5.230075042,0
5.230171000,1
5.230269250,0
5.230371083,1
5.230470458,0
5.230576500,1
5.230669292,0
5.230771542,1
5.230869333,0
5.230971208,1
5.231069333,0
5.231171167,1
5.231269375,0
5.231371208,1
5.231469375,0
5.231584542,1
5.231669417,0
5.231771250,1
5.231869417,0
5.231971292,1
5.232069458,0
5.232177667,1
5.232269500,0
5.232371500,1
5.232469500,0
5.232571292,1
5.232669542,0
5.232771292,1
5.232869542,0
5.232980417,1
5.233068083,0
5.233169708,1
5.233267917,0
5.233370625,1
5.233468792,0
5.233572458,1
5.233671958,0
5.233784583,1
5.233881833,0
5.233983750,1
5.234082333,0
5.234183583,1
5.234281833,0
5.234384167,1
5.234481667,0
5.234583583,1
5.234683292,0
5.234778417,1
5.234878292,0
5.234973375,1
5.235071667,0
5.235173500,1
5.235271667,0
5.235373500,1
5.235471667,0
5.235573542,1
5.235671708,0
5.235773542,1
5.235871708,0
5.235973583,1
5.236071792,0
5.236173583,1
5.236271792,0
5.236373625,1
5.236471833,0
5.236573667,1
5.236671833,0
5.236773667,1
5.236871875,0
5.236973667,1
5.237071917,0
5.237173708,1
5.237271917,0
5.237373750,1
5.237471917,0
5.237573792,1
5.237675875,0
5.237773333,1
5.237884458,0
5.237973208,1
5.238074083,0
5.238186750,1
5.238284000,0
5.238385917,1
5.238484500,0
5.238585792,1
5.238684000,0
5.238786250,1
5.238883792,0
5.238987250,1
5.239078583,0
5.239182042,1
5.239273375,0
5.239375292,1
5.239473500,0
5.239575375,1
5.239673542,0
5.239775375,1
5.239873542,0
5.239975417,1
5.240073583,0
5.240175375,1
5.240273583,0
5.240375458,1
5.240473625,0
5.240575458,1
5.240673625,0
5.240775500,1
5.240873667,0
5.240975542,1
5.241073667,0
5.241175542,1
5.241273708,0
5.241375542,1
5.241473750,0
5.241575625,1
5.241673750,0
5.241775583,1
5.241873792,0
5.241975625,1
5.242077583,0
5.242175292,1
5.242291333,0
5.242375333,1
5.242483208,0
5.242574417,1
5.242672708,0
5.242774542,1
5.242885500,0
5.242975292,1
5.243073500,0
5.243175333,1
5.243288750,0
5.243376042,1
5.243474250,0
5.243576125,1
5.243679208,0
5.243790792,1
5.243889083,0
5.243990083,1
5.244088417,0
5.244190250,1
5.244288458,0
5.244390250,1
5.244488458,0
5.244590333,1
5.244688500,0
5.244790333,1
5.244889708,0
5.244990375,1
5.245088542,0
5.245190375,1
5.245288583,0
5.245390417,1
5.245488583,0
5.245590458,1
5.245688625,0
5.245790458,1
5.245888625,0
5.245990458,1
5.246088667,0
5.246190500,1
5.246288667,0
5.246390500,1
5.246488708,0
5.246590583,1
5.246688750,0
5.246790583,1
5.246888750,0
5.246990625,1
5.247088792,0
5.247190583,1
5.247288792,0
5.247390667,1
5.247488833,0
5.247590750,1
5.247677750,0
5.247778875,1
5.247877125,0
5.247978875,1
5.248104958,0
5.248214292,1
5.248312458,0
5.248414333,1
5.248511458,0
5.248619583,1
5.248714208,0
5.248815083,1
5.248919750,0
5.249021417,1
5.249120667,0
5.249218000,1
5.249316208,0
5.249418000,1
5.249514875,0
5.249621292,1
5.249721250,0
5.249818458,1
5.249917042,0
5.250016917,1
5.250121000,0
5.250218625,1
5.250316667,0
5.250417125,1
5.250520042,0
5.250622083,1
5.250716792,0
5.250818542,1
5.250916708,0
5.251017083,1
5.251121125,0
5.251217125,1
5.251321625,0
5.251418917,1
5.251516333,0
5.251623542,1
5.251699417,0
5.251801208,1
5.251899417,0
5.251999875,1
5.252079792,0
5.252180667,1
5.252278958,0
5.252380667,1
5.252481000,0
5.252581792,1
5.252680583,0
5.252782583,1
5.252882708,0
5.252995958,1
5.253093333,0
5.253195167,1
5.253293875,0
5.253395125,1
5.253493375,0
5.253595458,1
5.253694667,0
5.253796333,1
5.253894083,0
5.253991083,1
5.254089500,0
5.254184000,1
5.254282167,0
5.254383958,1
5.254482167,0
5.254584042,1
5.254682208,0
5.254784083,1
5.254882250,0
5.254984042,1
5.255082250,0
5.255184083,1
5.255284083,0
5.255384125,1
5.255489667,0
5.255584208,1
5.255682458,0
5.255784083,1
5.255882375,0
5.255984167,1
5.256090750,0
5.256184208,1
5.256290708,0
5.256384250,1
5.256482417,0
5.256584208,1
5.256682458,0
5.256784250,1
5.256882333,0
5.256983417,1
5.257082833,0
5.257183417,1
5.257283667,0
5.257384042,1
5.257482708,0
5.257584042,1
5.257672917,0
5.257782958,1
5.257880208,0
5.257982000,1
5.258080750,0
5.258182000,1
5.258280250,0
5.258381875,1
5.258480792,0
5.258581958,1
5.258680208,0
5.258783625,1
5.258875958,0
5.258979458,1
5.259071458,0
5.259173417,1
5.259271583,0
5.259373417,1
5.259471583,0
5.259573458,1
5.259671625,0
5.259773458,1
5.259871667,0
5.259973542,1
5.260071667,0
5.260173542,1
5.260271667,0
5.260374500,1
5.260471708,0
5.260573583,1
5.260671750,0
5.260773583,1
5.260871750,0
5.260973625,1
5.261071792,0
5.261173667,1
5.261271792,0
5.261373667,1
5.261471833,0
5.261573708,1
5.261681417,0
5.261772458,1
5.261870375,0
5.261972208,1
5.262071250,0
5.262173042,1
5.262274083,0
5.262372583,1
5.262470833,0
5.262572667,1
5.262675917,0
5.262773333,1
5.262871667,0
5.262973542,1
5.263076250,0
5.263187458,1
5.263284875,0
5.263386792,1
5.263485458,0
5.263586500,1
5.263685000,0
5.263787167,1
5.263884875,0
5.263988708,1
5.264086458,0
5.264183917,1
5.264275792,0
5.264377708,1
5.264475875,0
5.264577750,1
5.264676667,0
5.264777792,1
5.264875917,0
5.264977792,1
5.265077833,0
5.265177792,1
5.265275958,0
5.265377792,1
5.265477542,0
5.265577875,1
5.265676458,0
5.265777875,1
5.265876042,0
5.265977917,1
5.266076042,0
5.266179250,1
5.266276083,0
5.266377917,1
5.266476083,0
5.266578583,1
5.266676125,0
5.266777958,1
5.266876167,0
5.266978000,1
5.267079833,0
5.267176000,1
5.267274208,0
5.267376042,1
5.267476583,0
5.267576000,1
5.267674208,0
5.267776042,1
5.267878917,0
5.267989292,1
5.268087583,0
5.268188708,1
5.268286958,0
5.268388792,1
5.268486958,0
5.268588833,1
5.268687000,0
5.268789042,1
5.268887042,0
5.268988792,1
5.269087042,0
5.269188875,1
5.269287083,0
5.269388875,1
5.269487083,0
5.269588917,1
5.269687125,0
5.269789000,1
5.269887167,0
5.269989000,1
5.270087167,0
5.270188958,1
5.270287208,0
5.270389083,1
5.270487208,0
5.270589042,1
5.270687250,0
5.270789042,1
5.270887292,0
5.270989083,1
5.271087292,0
5.271189167,1
5.271287333,0
5.271389167,1
5.271487333,0
5.271589208,1
5.271687417,0
5.271789167,1
5.271878250,0
5.271978792,1
5.272076958,0
5.272178833,1
5.272276958,0
5.272378708,1
5.272476875,0
5.272578708,1
5.272680208,0
5.272812792,1
5.272911000,0
5.273012833,1
5.273110000,0
5.273218125,1
5.273312750,0
5.273417042,1
5.273518458,0
5.273615000,1
5.273718333,0
5.273816458,1
5.273919333,0
5.274016500,1
5.274113333,0
5.274219792,1
5.274318625,0
5.274416917,1
5.274515167,0
5.274616500,1
5.274719500,0
5.274816875,1
5.274915125,0
5.275015583,1
5.275119542,0
5.275221750,1
5.275315250,0
5.275417083,1
5.275515208,0
5.275615542,1
5.275719792,0
5.275815583,1
5.275918917,0
5.276017333,1
5.276120167,0
5.276222208,1
5.276298708,0
5.276400250,1
5.276504333,0
5.276598875,1
5.276680333,0
5.276781375,1
5.276879625,0
5.276981458,1
5.277079583,0
5.277182500,1
5.277279583,0
5.277381458,1
5.277485667,0
5.277582083,1
5.277680375,0
5.277782083,1
5.277888583,0
5.277982792,1
5.278081167,0
5.278183000,1
5.278282583,0
5.278383583,1
5.278482000,0
5.278583708,1
5.278682000,0
5.278784458,1
5.278882750,0
5.278984458,1
5.279075958,0
5.279186792,1
5.279284125,0
5.279386042,1
5.279484667,0
5.279585875,1
5.279684667,0
5.279787375,1
5.279881750,0
5.279977167,1
5.280075708,0
5.280177250,1
5.280275375,0
5.280377292,1
5.280475417,0
5.280577333,1
5.280675417,0
5.280777333,1
5.280875458,0
5.280977333,1
5.281075500,0
5.281177333,1
5.281275500,0
5.281377458,1
5.281484917,0
5.281577417,1
5.281675542,0
5.281777417,1
5.281875583,0
5.281977458,1
5.282075583,0
5.282177417,1
5.282275667,0
5.282377500,1
5.282475667,0
5.282577458,1
5.282676083,0
5.282777542,1
5.282875708,0
5.282977583,1
5.283084708,0
5.283176083,1
5.283274042,0
5.283375875,1
5.283474958,0
5.283576792,1
5.283676875,0
5.283779917,1
5.283888792,0
5.283989833,1
5.284088083,0
5.284190375,1
5.284287917,0
5.284389833,1
5.284488458,0
5.284591333,1
5.284682750,0
5.284784708,1
5.284882833,0
5.284987333,1
5.285077708,0
5.285179667,1
5.285277792,0
5.285379625,1
5.285477833,0
5.285579625,1
5.285677875,0
5.285779750,1
5.285877875,0
5.285979750,1
5.286077917,0
5.286179750,1
5.286277958,0
5.286379583,1
5.286477958,0
5.286579833,1
5.286678000,0
5.286779875,1
5.286878000,0
5.286979458,1
5.287078042,0
5.287179958,1
5.287278042,0
5.287379917,1
5.287478083,0
5.287579958,1
5.287678083,0
5.287783875,1
5.287877667,0
5.287992417,1
5.288077542,0
5.288182083,1
5.288291042,0
5.288391958,1
5.288490250,0
5.288592625,1
5.288690083,0
5.288792042,1
5.288890208,0
5.288992417,1
5.289090000,0
5.289191875,1
5.289292125,0
5.289386667,1
5.289486583,0
5.289581500,1
5.289679667,0
5.289781542,1
5.289879708,0
5.289981500,1
5.289981583,0
5.289981625,1
5.290079750,0
5.290181542,1
5.290279750,0
5.290381792,1
5.290479792,0
5.290581583,1
5.290679792,0
5.290781667,1
5.290781792,0
5.290781833,1
5.290880417,0
5.290981875,1
5.291079833,0
5.291181625,1
5.291279875,0
5.291381708,1
5.291479917,0
5.291581833,1
5.291680667,0
5.291781750,1
5.291880000,0
5.291981833,1
5.292079958,0
5.292187000,1
5.292279667,0
5.292399333,1
5.292479708,0
5.292591167,1
5.292678792,0
5.292780750,1
5.292878917,0
5.292993500,1
5.293079583,0
5.293181500,1
5.293279708,0
5.293396583,1
5.293480333,0
5.293582292,1
5.293680417,0
5.293787167,1
5.293895167,0
5.293997000,1
5.294094542,0
5.294196417,1
5.294294583,0
5.294396458,1
5.294494625,0
5.294596500,1
5.294694667,0
5.294796500,1
5.294894667,0
5.294996500,1
5.295094708,0
5.295196500,1
5.295294708,0
5.295396625,1
5.295494750,0
5.295596583,1
5.295694750,0
5.295796625,1
5.295894792,0
5.295996667,1
5.296094833,0
5.296196625,1
5.296294833,0
5.296396708,1
5.296494875,0
5.296596750,1
5.296694875,0
5.296796750,1
5.296894917,0
5.296996708,1
5.297094958,0
5.297196792,1
5.297294958,0
5.297396833,1
5.297496250,0
5.297596792,1
5.297695000,0
5.297785750,1
5.297883250,0
5.297985125,1
5.298083292,0
5.298211792,1
5.298318667,0
5.298420458,1
5.298518667,0
5.298619500,1
5.298724000,0
5.298822375,1
5.298919500,0
5.299027750,1
5.299120917,0
5.299228708,1
5.299322750,0
5.299424208,1
5.299522375,0
5.299622833,1
5.299725542,0
5.299828167,1
5.299923042,0
5.300024708,1
5.300125875,0
5.300228958,1
5.300322792,0
5.300424625,1
5.300521458,0
5.300634583,1
5.300726417,0
5.300824792,1
5.300922958,0
5.301024750,1
5.301121375,0
5.301229208,1
5.301321458,0
5.301428417,1
5.301523583,0
5.301623833,1
5.301732542,0
5.301807542,1
5.301905583,0
5.302007458,1
5.302104208,0
5.302187750,1
5.302285083,0
5.302386917,1
5.302485125,0
5.302588917,1
5.302686333,0
5.302788500,1
5.302887042,0
5.302990625,1
5.303100333,0
5.303201292,1
5.303299583,0
5.303401875,1
5.303499458,0
5.303609875,1
5.303699583,0
5.303801792,1
5.303901042,0
5.303995750,1
5.304096875,0
5.304197083,1
5.304288250,0
5.304390042,1
5.304488333,0
5.304590125,1
5.304688375,0
5.304790125,1
5.304888375,0
5.304990125,1
5.305088417,0
5.305190167,1
5.305288458,0
5.305390167,1
5.305488458,0
5.305590250,1
5.305688500,0
5.305790250,1
5.305888500,0
5.305990250,1
5.306088542,0
5.306190333,1
5.306288583,0
5.306390375,1
5.306488625,0
5.306591833,1
5.306688625,0
5.306790333,1
5.306888625,0
5.306990167,1
5.307087833,0
5.307189625,1
5.307287833,0
5.307391542,1
5.307488500,0
5.307590708,1
5.307688458,0
5.307780625,1
5.307887375,0
5.307988208,1
5.308086458,0
5.308188750,1
5.308286333,0
5.308396042,1
5.308486458,0
5.308588708,1
5.308686292,0
5.308790125,1
5.308882125,0
5.308985292,1
5.309077625,0
5.309179583,1
5.309277708,0
5.309379667,1
5.309477750,0
5.309579625,1
5.309677750,0
5.309779542,1
5.309877792,0
5.309979667,1
5.310077833,0
5.310179708,1
5.310277833,0
5.310379875,1
5.310477875,0
5.310579750,1
5.310677875,0
5.310779750,1
5.310877917,0
5.310979750,1
5.311077958,0
5.311179875,1
5.311277958,0
5.311379875,1
5.311478000,0
5.311579875,1
5.311678042,0
5.311789708,1
5.311876750,0
5.311978375,1
5.312076542,0
5.312179292,1
5.312277417,0
5.312381000,1
5.312482125,0
5.312579542,1
5.312677792,0
5.312779667,1
5.312882375,0
5.312993625,1
5.313091042,0
5.313192875,1
5.313291667,0
5.313392750,1
5.313491583,0
5.313599250,1
5.313692583,0
5.313787958,1
5.313888042,0
5.313983708,1
5.314082000,0
5.314183833,1
5.314282000,0
5.314383875,1
5.314482000,0
5.314583792,1
5.314683708,0
5.314783917,1
5.314882042,0
5.314983958,1
5.315086542,0
5.315183875,1
5.315282125,0
5.315384042,1
5.315482125,0
5.315583958,1
5.315682167,0
5.315784042,1
5.315882167,0
5.315984042,1
5.316082250,0
5.316184083,1
5.316282250,0
5.316384167,1
5.316482250,0
5.316587542,1
5.316682292,0
5.316784167,1
5.316884583,0
5.316982167,1
5.317080333,0
5.317182167,1
5.317282625,0
5.317382083,1
5.317480333,0
5.317582208,1
5.317685042,0
5.317795458,1
5.317893667,0
5.317994792,1
5.318093125,0
5.318194917,1
5.318293125,0
5.318394958,1
5.318493125,0
5.318594958,1
5.318693167,0
5.318795042,1
5.318893167,0
5.318995042,1
5.319093208,0
5.319195042,1
5.319293250,0
5.319395083,1
5.319494458,0
5.319595125,1
5.319693292,0
5.319795125,1
5.319893292,0
5.319995125,1
5.320093333,0
5.320195125,1
5.320293375,0
5.320395208,1
5.320493375,0
5.320595125,1
5.320693417,0
5.320795250,1
5.320893417,0
5.320995292,1
5.321093458,0
5.321195250,1
5.321293500,0
5.321395292,1
5.321493500,0
5.321595333,1
5.321684458,0
5.321784958,1
5.321883083,0
5.321984917,1
5.322083125,0
5.322184833,1
5.322283042,0
5.322384833,1
5.322486333,0
5.322618958,1
5.322717125,0
5.322818958,1
5.322916083,0
5.323024208,1
5.323119042,0
5.323219583,1
5.323324625,0
5.323421208,1
5.323531042,0
5.323622708,1
5.323720792,0
5.323822667,1
5.323919458,0
5.324026042,1
5.324125875,0
5.324223083,1
5.324321333,0
5.324421542,1
5.324525708,0
5.324623167,1
5.324721250,0
5.324821750,1
5.324924708,0
5.325026833,1
5.325121458,0
5.325223167,1
5.325321333,0
5.325421625,1
5.325525833,0
5.325621667,1
5.325726250,0
5.325824000,1
5.325920417,0
5.326028292,1
5.326104875,0
5.326206375,1
5.326304583,0
5.326405000,1
5.326486458,0
5.326587500,1
5.326685750,0
5.326787583,1
5.326885750,0
5.326987542,1
5.327085750,0
5.327187583,1
5.327291917,0
5.327388292,1
5.327486500,0
5.327588375,1
5.327694625,0
5.327789042,1
5.327888167,0
5.327989125,1
5.328088792,0
5.328189792,1
5.328288083,0
5.328389958,1
5.328488167,0
5.328590750,1
5.328688875,0
5.328790708,1
5.328882083,0
5.328992875,1
5.329090292,0
5.329192208,1
5.329290875,0
5.329392042,1
5.329490750,0
5.329591958,1
5.329690250,0
5.329793625,1
5.329887333,0
5.329983333,1
5.330081542,0
5.330183375,1
5.330281542,0
5.330383375,1
5.330482750,0
5.330583458,1
5.330685125,0
5.330783458,1
5.330881625,0
5.330983500,1
5.331087667,0
5.331183500,1
5.331281667,0
5.331383542,1
5.331484458,0
5.331583542,1
5.331681708,0
5.331783583,1
5.331881750,0
5.331983583,1
