Time [s],Channel 1
6.632299000,0
6.632400833,1
6.632499042,0
6.632600875,1
6.632699083,0
6.632800833,1
6.632899083,0
6.633000833,1
6.633099125,0
6.633200958,1
6.633299125,0
6.633401000,1
6.633499167,0
6.633600958,1
6.633699208,0
6.633801042,1
6.633899208,0
6.634001083,1
6.634099250,0
6.634201083,1
6.634299250,0
6.634401125,1
6.634499292,0
6.634601125,1
6.634699333,0
6.634801167,1
6.634899333,0
6.635001125,1
6.635099375,0
6.635201208,1
6.635287542,0
6.635388667,1
6.635486792,0
6.635588667,1
6.635688708,0
6.635789625,1
6.635888250,0
6.635990292,1
6.636090375,0
6.636202333,1
6.636300583,0
6.636401708,1
6.636499958,0
6.636601875,1
6.636699958,0
6.636803833,1
6.636903042,0
6.636998708,1
6.637098875,0
6.637191542,1
6.637289833,0
6.637391542,1
6.637489833,0
6.637591583,1
6.637689875,0
6.637792958,1
6.637889875,0
6.637991625,1
6.638089917,0
6.638191792,1
6.638289958,0
6.638391708,1
6.638490042,0
6.638591708,1
6.638692500,0
6.638791750,1
6.638890000,0
6.638991750,1
6.639090042,0
6.639191708,1
6.639290833,0
6.639391833,1
6.639490083,0
6.639591833,1
6.639696250,0
6.639791625,1
6.639890125,0
6.639991875,1
6.640090000,0
6.640191083,1
6.640289333,0
6.640391208,1
6.640491333,0
6.640591750,1
6.640690458,0
6.640791542,1
6.640880583,0
6.640990750,1
6.641087958,0
6.641189917,1
6.641288500,0
6.641389708,1
6.641488000,0
6.641590292,1
6.641687833,0
6.641791333,1
6.641883625,0
6.641987083,1
6.642079167,0
6.642181083,1
6.642279250,0
6.642381167,1
6.642479292,0
6.642581208,1
6.642679292,0
6.642781167,1
6.642879333,0
6.642981250,1
6.643079333,0
6.643181083,1
6.643279375,0
6.643381250,1
6.643479417,0
6.643581333,1
6.643679417,0
6.643781292,1
6.643879458,0
6.643981375,1
6.644079458,0
6.644181375,1
6.644279500,0
6.644383000,1
6.644479542,0
6.644581333,1
6.644679542,0
6.644781417,1
6.644889000,0
6.644980125,1
6.645078083,0
6.645179958,1
6.645278917,0
6.645380792,1
6.645480667,0
6.645584625,1
6.645679208,0
6.645781125,1
6.645879333,0
6.645985792,1
6.646093333,0
6.646194333,1
6.646292625,0
6.646394917,1
6.646492542,0
6.646594750,1
6.646692667,0
6.646794917,1
6.646892542,0
6.646999917,1
6.647094167,0
6.647189958,1
6.647289708,0
6.647385292,1
6.647483542,0
6.647585417,1
6.647683542,0
6.647785417,1
6.647883583,0
6.647985417,1
6.648084458,0
6.648185500,1
6.648283625,0
6.648385458,1
6.648483667,0
6.648585542,1
6.648684792,0
6.648785542,1
6.648883708,0
6.648985542,1
6.649083708,0
6.649185625,1
6.649287792,0
6.649385667,1
6.649483750,0
6.649585375,1
6.649683792,0
6.649785583,1
6.649883792,0
6.649989375,1
6.650081833,0
6.650183667,1
6.650281833,0
6.650386167,1
6.650481750,0
6.650583708,1
6.650681833,0
6.650786958,1
6.650915917,0
6.651017750,1
6.651115917,0
6.651216708,1
6.651321208,0
6.651419333,1
6.651419417,0
6.651419458,1
6.651522917,0
6.651625208,1
6.651718125,0
6.651826042,1
6.651919625,0
6.652021417,1
6.652119583,0
6.652220083,1
6.652322875,0
6.652425458,1
6.652520083,0
6.652622000,1
6.652718500,0
6.652826250,1
6.652920042,0
6.653021875,1
6.653118667,0
6.653225375,1
6.653323667,0
6.653421958,1
6.653520292,0
6.653622000,1
6.653718625,0
6.653826500,1
6.653918667,0
6.654030333,1
6.654120542,0
6.654221042,1
6.654325250,0
6.654405417,1
6.654503375,0
6.654605250,1
6.654702000,0
6.654787083,1
6.654884583,0
6.654986417,1
6.655084625,0
6.655186833,1
6.655286250,0
6.655386375,1
6.655484542,0
6.655590917,1
6.655697875,0
6.655799833,1
6.655897292,0
6.655999167,1
6.656097417,0
6.656199250,1
6.656297417,0
6.656399250,1
6.656497458,0
6.656599333,1
6.656697500,0
6.656799292,1
6.656897500,0
6.656999375,1
6.657097542,0
6.657199375,1
6.657297542,0
6.657399333,1
6.657497583,0
6.657599417,1
6.657697583,0
6.657799458,1
6.657897625,0
6.657999500,1
6.658097667,0
6.658199500,1
6.658297667,0
6.658399542,1
6.658497708,0
6.658599583,1
6.658697708,0
6.658799542,1
6.658897750,0
6.658999625,1
6.659097792,0
6.659199625,1
6.659297792,0
6.659399625,1
6.659497833,0
6.659590458,1
6.659687250,0
6.659789083,1
6.659887250,0
6.659989083,1
6.660087250,0
6.660189083,1
6.660287250,0
6.660393750,1
6.660487958,0
6.660589833,1
6.660688000,0
6.660799708,1
6.660888708,0
6.660990667,1
6.661088833,0
6.661192125,1
6.661289542,0
6.661391500,1
6.661489625,0
6.661591500,1
6.661690375,0
6.661792292,1
6.661890417,0
6.661985500,1
6.662092667,0
6.662193625,1
6.662291875,0
6.662394250,1
6.662491750,0
6.662598292,1
6.662693292,0
6.662789083,1
6.662887292,0
6.662995375,1
6.663088833,0
6.663184917,1
6.663283083,0
6.663384917,1
6.663483083,0
6.663589083,1
6.663683125,0
6.663785042,1
6.663883125,0
6.663984958,1
6.664083125,0
6.664190208,1
6.664283208,0
6.664385042,1
6.664483167,0
6.664598917,1
6.664683250,0
6.664785125,1
6.664883250,0
6.664985083,1
6.665083250,0
6.665190333,1
6.665283292,0
6.665385208,1
6.665483333,0
6.665585250,1
6.665683375,0
6.665785208,1
6.665883375,0
6.665994083,1
6.666081875,0
6.666183542,1
6.666281708,0
6.666384458,1
6.666482583,0
6.666586292,1
6.666685750,0
6.666798333,1
6.666895667,0
6.666997583,1
6.667096167,0
6.667197333,1
6.667295667,0
6.667397958,1
6.667497083,0
6.667592250,1
6.667690458,0
6.667792333,1
6.667890500,0
6.667993958,1
6.668085375,0
6.668187292,1
6.668285458,0
6.668387333,1
6.668485500,0
6.668587333,1
6.668685500,0
6.668787292,1
6.668885542,0
6.668987375,1
6.669085583,0
6.669187417,1
6.669285583,0
6.669387500,1
6.669490292,0
6.669587500,1
6.669685625,0
6.669787500,1
6.669885667,0
6.669987542,1
6.670085708,0
6.670187542,1
6.670285708,0
6.670387583,1
6.670486000,0
6.670587667,1
6.670689667,0
6.670787167,1
6.670898292,0
6.670987083,1
6.671087875,0
6.671200583,1
6.671297792,0
6.671399667,1
6.671498333,0
6.671599542,1
6.671697833,0
6.671800125,1
6.671897625,0
6.672001083,1
6.672092375,0
6.672195833,1
6.672287208,0
6.672389250,1
6.672487333,0
6.672589125,1
6.672687333,0
6.672789208,1
6.672887375,0
6.672989208,1
6.673087375,0
6.673189250,1
6.673287417,0
6.673389250,1
6.673487417,0
6.673589250,1
6.673687458,0
6.673789333,1
6.673887458,0
6.673989375,1
6.674087500,0
6.674189417,1
6.674287542,0
6.674389417,1
6.674487542,0
6.674589292,1
6.674687583,0
6.674789500,1
6.674887625,0
6.674989500,1
6.675091375,0
6.675189208,1
6.675305167,0
6.675389208,1
6.675497042,0
6.675588333,1
6.675686542,0
6.675788458,1
6.675899292,0
6.675989083,1
6.676087333,0
6.676189167,1
6.676302583,0
6.676389875,1
6.676488042,0
6.676589917,1
6.676715875,0
6.676826500,1
6.676924625,0
6.677026542,1
6.677123583,0
6.677231708,1
6.677326375,0
6.677427292,1
6.677532000,0
6.677628833,1
6.677732792,0
6.677830667,1
6.677928375,0
6.678030250,1
6.678126958,0
6.678233458,1
6.678332167,0
6.678430708,1
6.678528875,0
6.678629333,1
6.678733125,0
6.678830583,1
6.678928833,0
6.679029250,1
6.679132125,0
6.679235292,1
6.679328958,0
6.679430750,1
6.679528875,0
6.679629125,1
6.679733250,0
6.679829250,1
6.679932542,0
6.680031042,1
6.680127917,0
6.680235667,1
6.680311542,0
6.680413417,1
6.680511583,0
6.680612042,1
6.680691625,0
6.680792750,1
6.680890917,0
6.680992792,1
6.681095625,0
6.681207458,1
6.681305708,0
6.681406833,1
6.681505083,0
6.681606958,1
6.681705083,0
6.681806958,1
6.681905125,0
6.682007000,1
6.682105167,0
6.682207000,1
6.682305167,0
6.682407042,1
6.682505208,0
6.682607042,1
6.682705208,0
6.682807083,1
6.682905250,0
6.683007083,1
6.683105292,0
6.683207125,1
6.683305292,0
6.683407167,1
6.683505333,0
6.683607208,1
6.683705333,0
6.683807208,1
6.683905375,0
6.684007208,1
6.684105375,0
6.684207250,1
6.684305417,0
6.684407292,1
6.684505458,0
6.684607333,1
6.684705458,0
6.684807333,1
6.684905500,0
6.685007333,1
6.685093667,0
6.685194708,1
6.685292917,0
6.685394708,1
6.685494833,0
6.685595792,1
6.685694375,0
6.685796583,1
6.685896500,0
6.686009833,1
6.686107125,0
6.686209000,1
6.686307667,0
6.686408917,1
6.686507167,0
6.686609417,1
6.686707042,0
6.686810333,1
6.686901458,0
6.687004917,1
6.687095875,0
6.687197833,1
6.687296000,0
6.687397875,1
6.687496000,0
6.687597875,1
6.687696042,0
6.687797917,1
6.687896083,0
6.687997917,1
6.688096083,0
6.688197792,1
6.688297708,0
6.688398000,1
6.688497208,0
6.688597958,1
6.688697375,0
6.688798042,1
6.688896167,0
6.688997958,1
6.689096208,0
6.689197917,1
6.689296250,0
6.689398125,1
6.689496250,0
6.689598083,1
6.689696250,0
6.689798167,1
6.689896125,0
6.689997333,1
6.690095458,0
6.690197250,1
6.690297500,0
6.690398000,1
6.690496542,0
6.690597958,1
6.690686708,0
6.690796792,1
6.690894042,0
6.690995958,1
6.691094250,0
6.691195875,1
6.691294125,0
6.691398375,1
6.691495542,0
6.691591458,1
6.691689708,0
6.691793083,1
6.691885292,0
6.691989708,1
6.692085375,0
6.692187250,1
6.692285417,0
6.692387667,1
6.692485458,0
6.692587542,1
6.692685500,0
6.692787333,1
6.692885500,0
6.692987458,1
6.693085542,0
6.693187375,1
6.693285542,0
6.693387708,1
6.693485583,0
6.693587458,1
6.693685625,0
6.693787417,1
6.693885625,0
6.693989958,1
6.694085625,0
6.694187792,1
6.694285667,0
6.694389500,1
6.694485708,0
6.694587542,1
6.694694250,0
6.694786208,1
6.694884208,0
6.694985958,1
6.695085083,0
6.695186875,1
6.695287875,0
6.695386333,1
6.695484625,0
6.695586542,1
6.695688833,0
6.695787250,1
6.695885458,0
6.695987292,1
6.696090083,0
6.696201250,1
6.696298708,0
6.696400500,1
6.696499292,0
6.696609750,1
6.696698833,0
6.696800750,1
6.696898667,0
6.697000458,1
6.697102250,0
6.697191417,1
6.697289625,0
6.697391500,1
6.697489708,0
6.697591458,1
6.697689750,0
6.697791583,1
6.697889708,0
6.697991542,1
6.698090917,0
6.698191625,1
6.698289750,0
6.698391583,1
6.698489792,0
6.698591667,1
6.698689833,0
6.698791625,1
6.698889833,0
6.698991708,1
6.699089875,0
6.699191792,1
6.699289875,0
6.699391792,1
6.699489917,0
6.699591833,1
6.699689958,0
6.699791792,1
6.699889958,0
6.699991833,1
6.700093708,0
6.700189792,1
6.700288000,0
6.700389917,1
6.700490458,0
6.700589750,1
6.700688000,0
6.700789875,1
6.700891292,0
6.701023875,1
6.701122083,0
6.701223917,1
6.701321208,0
6.701429125,1
6.701523833,0
6.701624542,1
6.701729500,0
6.701826250,1
6.701929250,0
6.702027708,1
6.702126250,0
6.702227625,1
6.702324417,0
6.702430875,1
6.702529667,0
6.702628583,1
6.702726250,0
6.702826708,1
6.702930542,0
6.703028000,1
6.703126250,0
6.703226750,1
6.703329708,0
6.703431667,1
6.703526375,0
6.703628208,1
6.703726250,0
6.703826792,1
6.703930833,0
6.704026833,1
6.704131125,0
6.704228542,1
6.704325375,0
6.704433250,1
6.704509833,0
6.704611375,1
6.704709542,0
6.704809917,1
6.704891417,0
6.704992625,1
6.705090792,0
6.705192667,1
6.705291125,0
6.705392500,1
6.705490708,0
6.705592542,1
6.705695292,0
6.705805917,1
6.705904208,0
6.706005292,1
6.706103542,0
6.706205375,1
6.706303583,0
6.706405417,1
6.706503583,0
6.706605417,1
6.706703667,0
6.706805333,1
6.706903667,0
6.707005500,1
6.707103667,0
6.707205500,1
6.707303708,0
6.707405542,1
6.707503708,0
6.707605583,1
6.707703750,0
6.707805583,1
6.707903792,0
6.708005625,1
6.708103792,0
6.708205625,1
6.708303833,0
6.708405667,1
6.708503833,0
6.708605750,1
6.708703875,0
6.708805708,1
6.708903917,0
6.709005750,1
6.709103917,0
6.709205750,1
6.709303958,0
6.709405708,1
6.709503958,0
6.709605833,1
6.709694708,0
6.709795333,1
6.709893417,0
6.709995292,1
6.710093417,0
6.710195250,1
6.710293417,0
6.710395250,1
6.710498958,0
6.710595958,1
6.710694167,0
6.710796042,1
6.710902458,0
6.710996667,1
6.711094958,0
6.711196833,1
6.711296458,0
6.711397542,1
6.711495792,0
6.711597667,1
6.711695833,0
6.711798458,1
6.711896583,0
6.711998417,1
6.712089792,0
6.712200625,1
6.712297958,0
6.712399667,1
6.712498542,0
6.712608417,1
6.712698042,0
6.712799833,1
6.712898458,0
6.712999500,1
6.713100583,0
6.713190958,1
6.713289208,0
6.713391000,1
6.713489250,0
6.713599500,1
6.713689250,0
6.713791125,1
6.713889250,0
6.713991167,1
6.714089292,0
6.714191208,1
6.714289333,0
6.714391125,1
6.714489333,0
6.714598917,1
6.714689375,0
6.714791250,1
6.714889375,0
6.714991292,1
6.715089458,0
6.715191333,1
6.715289458,0
6.715391333,1
6.715489458,0
6.715591292,1
6.715689500,0
6.715791333,1
6.715889500,0
6.715991417,1
6.716099500,0
6.716189917,1
6.716287875,0
6.716389750,1
6.716488792,0
6.716590625,1
6.716690667,0
6.716793833,1
6.716902625,0
6.717003708,1
6.717101917,0
6.717204167,1
6.717301750,0
6.717403667,1
6.717502250,0
6.717605042,1
6.717696542,0
6.717800083,1
6.717891500,0
6.717993333,1
6.718091583,0
6.718193458,1
6.718291625,0
6.718393542,1
6.718491667,0
6.718593500,1
6.718691667,0
6.718793583,1
6.718891708,0
6.718993583,1
6.719091708,0
6.719193625,1
6.719291750,0
6.719393667,1
6.719491750,0
6.719593667,1
6.719691792,0
6.719793708,1
6.719891833,0
6.719993625,1
6.720091833,0
6.720193750,1
6.720291875,0
6.720393750,1
6.720491875,0
6.720593792,1
6.720691917,0
6.720797750,1
6.720891500,0
6.721006167,1
6.721093042,0
6.721195792,1
6.721304875,0
6.721405667,1
6.721504042,0
6.721606208,1
6.721703917,0
6.721805708,1
6.721904417,0
6.722007167,1
6.722098542,0
6.722202000,1
6.722293375,0
6.722395333,1
6.722493500,0
6.722595333,1
6.722693500,0
6.722795333,1
6.722893500,0
6.722995333,1
6.723093542,0
6.723195417,1
6.723293542,0
6.723395417,1
6.723493583,0
6.723595458,1
6.723693625,0
6.723795500,1
6.723893667,0
6.723995500,1
6.724093667,0
6.724195542,1
6.724293667,0
6.724395542,1
6.724493708,0
6.724595583,1
6.724693750,0
6.724795625,1
6.724893750,0
6.724995625,1
6.725093792,0
6.725199458,1
6.725293458,0
6.725413167,1
6.725493500,0
6.725604917,1
6.725692625,0
6.725794583,1
6.725892708,0
6.726007250,1
6.726093417,0
6.726195333,1
6.726293542,0
6.726410542,1
6.726494125,0
6.726596083,1
6.726694250,0
6.726823750,1
6.726930792,0
6.727032792,1
6.727130833,0
6.727231667,1
6.727336083,0
6.727434375,1
6.727531625,0
6.727639958,1
6.727734750,0
6.727840875,1
6.727935000,0
6.728036375,1
6.728134542,0
6.728235000,1
6.728337667,0
6.728440250,1
6.728535000,0
6.728636792,1
6.728736625,0
6.728841042,1
6.728934958,0
6.729036958,1
6.729133542,0
6.729240042,1
6.729339625,0
6.729436958,1
6.729535750,0
6.729636833,1
6.729733542,0
6.729841333,1
6.729933583,0
6.730040500,1
6.730135458,0
6.730235917,1
6.730340083,0
6.730419542,1
6.730517750,0
6.730619625,1
6.730716500,0
6.730799625,1
6.730897083,0
6.730998958,1
6.731097083,0
6.731203625,1
6.731311750,0
6.731413750,1
6.731511167,0
6.731613083,1
6.731711250,0
6.731813083,1
6.731911292,0
6.732013125,1
6.732111292,0
6.732213167,1
6.732311333,0
6.732413167,1
6.732511333,0
6.732613208,1
6.732711375,0
6.732813250,1
6.732911417,0
6.733013167,1
6.733111417,0
6.733213167,1
6.733311458,0
6.733413292,1
6.733511458,0
6.733613333,1
6.733711500,0
6.733813333,1
6.733911542,0
6.734013375,1
6.734111542,0
6.734213417,1
6.734311583,0
6.734413333,1
6.734511583,0
6.734613458,1
6.734711625,0
6.734813458,1
6.734911667,0
6.735013500,1
6.735111667,0
6.735201708,1
6.735299042,0
6.735400958,1
6.735499125,0
6.735602875,1
6.735700125,0
6.735802417,1
6.735900875,0
6.736004542,1
6.736114167,0
6.736215125,1
6.736313375,0
6.736415708,1
6.736513250,0
6.736615125,1
6.736713375,0
6.736815625,1
6.736913208,0
6.737015167,1
6.737115917,0
6.737203958,1
6.737302125,0
6.737404000,1
6.737502167,0
6.737604042,1
6.737702167,0
6.737804083,1
6.737902208,0
6.738004083,1
6.738102250,0
6.738204125,1
6.738302250,0
6.738404167,1
6.738502292,0
6.738604167,1
6.738702292,0
6.738804167,1
6.738902333,0
6.739004208,1
6.739102375,0
6.739204208,1
6.739302750,0
6.739404292,1
6.739502417,0
6.739604333,1
6.739702458,0
6.739804250,1
6.739902458,0
6.740004167,1
6.740101625,0
6.740203417,1
6.740301667,0
6.740405500,1
6.740502292,0
6.740604542,1
6.740702250,0
6.740794667,1
6.740901208,0
6.741002083,1
6.741100292,0
6.741202583,1
6.741300208,0
6.741402583,1
6.741501667,0
6.741597417,1
6.741697417,0
6.741793333,1
6.741891542,0
6.741993417,1
6.742091542,0
6.742193375,1
6.742291542,0
6.742399375,1
6.742491625,0
6.742593500,1
6.742691625,0
6.742793542,1
6.742891625,0
6.743000417,1
6.743091667,0
6.743193542,1
6.743291667,0
6.743393583,1
6.743491750,0
6.743593583,1
6.743691750,0
6.743793583,1
6.743891750,0
6.743998375,1
6.744091792,0
6.744193625,1
6.744291792,0
6.744400667,1
6.744491875,0
6.744593708,1
6.744691875,0
6.744802500,1
6.744890583,0
6.744992250,1
6.745090375,0
6.745193083,1
6.745291208,0
6.745394875,1
6.745494958,0
6.745593375,1
6.745691625,0
6.745793458,1
6.745896208,0
6.746007417,1
6.746104833,0
6.746206792,1
6.746305417,0
6.746406667,1
6.746505458,0
6.746606625,1
6.746706333,0
6.746802000,1
6.746901875,0
6.746997583,1
6.747095833,0
6.747197708,1
6.747295792,0
6.747397667,1
6.747497542,0
6.747597667,1
6.747696875,0
6.747797750,1
6.747895875,0
6.747997750,1
6.748101625,0
6.748197792,1
6.748295917,0
6.748397792,1
6.748495958,0
6.748597833,1
6.748695958,0
6.748797833,1
6.748896000,0
6.748997875,1
6.749096000,0
6.749197917,1
6.749296042,0
6.749397958,1
6.749496083,0
6.749598833,1
6.749696083,0
6.749798000,1
6.749898333,0
6.749995958,1
6.750094125,0
6.750196000,1
6.750296667,0
6.750395917,1
6.750494125,0
6.750595917,1
6.750697417,0
6.750830042,1
6.750928208,0
6.751030125,1
6.751127167,0
6.751235167,1
6.751329958,0
6.751430708,1
6.751535583,0
6.751632250,1
6.751736417,0
6.751833667,1
6.751931875,0
6.752033750,1
6.752130542,0
6.752237083,1
6.752335750,0
6.752434167,1
6.752532417,0
6.752632917,1
6.752736750,0
6.752834125,1
6.752932375,0
6.753032792,1
6.753135792,0
6.753237833,1
6.753332500,0
6.753434417,1
6.753532375,0
6.753632833,1
6.753736917,0
6.753832792,1
6.753937292,0
6.754038417,1
6.754131542,0
6.754239417,1
6.754315958,0
6.754417417,1
6.754515667,0
6.754616167,1
6.754697542,0
6.754798708,1
6.754896917,0
6.754998792,1
6.755097250,0
6.755198625,1
6.755296833,0
6.755398708,1
6.755501417,0
6.755611958,1
6.755710292,0
6.755811333,1
6.755909667,0
6.756011458,1
6.756109708,0
6.756211458,1
6.756309750,0
6.756411458,1
6.756509750,0
6.756611417,1
6.756709458,0
6.756811583,1
6.756909792,0
6.757011542,1
6.757109833,0
6.757211542,1
6.757309875,0
6.757411583,1
6.757509875,0
6.757611625,1
6.757709917,0
6.757811625,1
6.757909917,0
6.758011625,1
6.758109958,0
6.758211708,1
6.758309958,0
6.758411708,1
6.758510000,0
6.758611750,1
6.758710042,0
6.758811750,1
6.758910042,0
6.759011792,1
6.759110083,0
6.759211792,1
6.759310083,0
6.759411833,1
6.759500917,0
6.759601375,1
6.759699583,0
6.759801417,1
6.759899542,0
6.760001417,1
6.760099542,0
6.760201375,1
6.760305083,0
6.760402167,1
6.760500292,0
6.760602125,1
6.760708625,0
6.760802917,1
6.760901125,0
6.761002958,1
6.761102500,0
6.761203667,1
6.761301917,0
6.761403750,1
6.761501958,0
6.761604500,1
6.761702708,0
6.761804583,1
6.761895875,0
6.762006875,1
6.762104083,0
6.762206000,1
6.762304625,0
6.762405875,1
6.762504125,0
6.762606000,1
6.762704667,0
6.762805833,1
6.762904083,0
6.763007458,1
6.763099792,0
6.763203292,1
6.763295292,0
6.763397208,1
6.763495375,0
6.763597333,1
6.763695417,0
6.763797125,1
6.763895417,0
6.763997292,1
6.764095458,0
6.764197167,1
6.764295500,0
6.764397333,1
6.764495500,0
6.764597583,1
6.764695542,0
6.764797167,1
6.764895542,0
6.764997208,1
6.765095583,0
6.765197500,1
6.765295625,0
6.765397500,1
