Time [s],Channel 3
5.265239167,1
5.265337417,0
5.265439167,1
5.265537458,0
5.265639250,1
5.265737542,0
5.265839292,1
5.265937542,0
5.266039333,1
5.266144667,0
5.266239458,1
5.266337708,0
5.266439458,1
5.266537750,0
5.266639542,1
5.266737792,0
5.266839583,1
5.266942667,0
5.267040333,1
5.267138625,0
5.267240417,1
5.267352458,0
5.267441167,1
5.267539458,0
5.267641208,1
5.267739333,0
5.267841208,1
5.267939458,0
5.268041208,1
5.268139500,0
5.268241208,1
5.268339542,0
5.268441333,1
5.268539667,0
5.268641417,1
5.268739667,0
5.268841458,1
5.268939708,0
5.269041500,1
5.269139792,0
5.269241458,1
5.269339833,0
5.269441625,1
5.269539917,0
5.269641667,1
5.269739958,0
5.269841750,1
5.269940000,0
5.270041750,1
5.270140042,0
5.270241792,1
5.270340083,0
5.270441875,1
5.270540167,0
5.270641958,1
5.270740208,0
5.270842042,1
5.270940250,0
5.271042042,1
5.271140292,0
5.271242042,1
5.271340375,0
5.271442167,1
5.271540458,0
5.271642167,1
5.271740458,0
5.271842292,1
5.271940542,0
5.272042333,1
5.272140583,0
5.272242333,1
5.272340625,0
5.272442417,1
5.272540708,0
5.272642458,1
5.272740750,0
5.272842542,1
5.272940792,0
5.273042625,1
5.273140833,0
5.273242625,1
5.273340917,0
5.273442750,1
5.273540958,0
5.273642667,1
5.273741000,0
5.273842292,1
5.273842333,0
5.273842708,1
5.273941083,0
5.274042833,1
5.274141125,0
5.274242917,1
5.274341167,0
5.274442917,1
5.274541250,0
5.274643000,1
5.274741292,0
5.274843042,1
5.274941333,0
5.275043125,1
5.275141417,0
5.275243083,1
5.275243208,0
5.275243250,1
5.275341458,0
5.275443208,1
5.275541500,0
5.275643292,1
5.275741542,0
5.275843292,1
5.275941583,0
5.276043333,1
5.276141667,0
5.276243458,1
5.276341708,0
5.276443500,1
5.276541792,0
5.276643542,1
5.276741792,0
5.276843625,1
5.276941875,0
5.277043667,1
5.277141917,0
5.277243708,1
5.277341958,0
5.277443750,1
5.277542042,0
5.277643833,1
5.277742083,0
5.277843875,1
5.277942125,0
5.278043875,1
5.278143833,0
5.278245417,1
5.278344250,0
5.278445417,1
5.278543500,0
5.278645667,1
5.278743875,0
5.278845583,1
5.278943042,0
5.279053708,1
5.279151292,0
5.279253167,1
5.279351875,0
5.279453042,1
5.279551417,0
5.279653625,1
5.279752875,0
5.279848542,1
5.279948375,0
5.280044208,1
5.280142625,0
5.280244375,1
5.280342625,0
5.280444417,1
5.280547792,0
5.280644458,1
5.280750292,0
5.280844583,1
5.280942833,0
5.281044583,1
5.281142875,0
5.281244625,1
5.281342917,0
5.281444667,1
5.281546875,0
5.281644750,1
5.281743000,0
5.281844792,1
5.281943083,0
5.282044875,1
5.282143125,0
5.282244917,1
5.282343208,0
5.282444958,1
5.282543250,0
5.282645000,1
5.282743292,0
5.282845083,1
5.282951292,0
5.283043958,1
5.283142125,0
5.283243833,1
5.283344542,0
5.283444125,1
5.283542500,0
5.283644292,1
5.283742417,0
5.283844250,1
5.283942542,0
5.284044333,1
5.284142583,0
5.284244375,1
5.284342667,0
5.284444417,1
5.284542708,0
5.284644417,1
5.284742750,0
5.284844542,1
5.284942833,0
5.285044583,1
5.285142875,0
5.285244667,1
5.285342917,0
5.285444667,1
5.285543000,0
5.285644792,1
5.285743042,0
5.285844792,1
5.285943083,0
5.286044833,1
5.286143125,0
5.286244917,1
5.286343167,0
5.286444958,1
5.286543250,0
5.286645042,1
5.286743292,0
5.286845042,1
5.286943333,0
5.287045125,1
5.287143417,0
5.287245083,1
5.287343458,0
5.287445250,1
5.287543500,0
5.287645292,1
5.287743542,0
5.287845333,1
5.287943583,0
5.288045375,1
5.288168333,0
5.288278917,1
5.288377125,0
5.288478917,1
5.288576125,0
5.288684208,1
5.288778958,0
5.288879750,1
5.288984542,0
5.289081167,1
5.289185458,0
5.289282708,1
5.289380958,0
5.289482708,1
5.289579625,0
5.289686125,1
5.289786042,0
5.289883250,1
5.289981542,0
5.290081708,1
5.290185792,0
5.290282917,1
5.290381583,0
5.290481875,1
5.290585000,0
5.290687042,1
5.290781792,0
5.290883500,1
5.290981708,0
5.291081958,1
5.291186208,0
5.291281792,1
5.291386000,0
5.291483333,1
5.291580292,0
5.291688375,1
5.291764542,0
5.291866333,1
5.291964667,0
5.292065042,1
5.292146792,0
5.292247917,1
5.292346250,0
5.292448042,1
5.292546208,0
5.292648083,1
5.292746292,0
5.292848083,1
5.292946333,0
5.293048125,1
5.293146417,0
5.293248167,1
5.293346458,0
5.293448250,1
5.293546542,0
5.293648292,1
5.293746583,0
5.293848333,1
5.293946625,0
5.294048417,1
5.294146667,0
5.294248417,1
5.294346708,0
5.294448500,1
5.294546792,0
5.294648583,1
5.294746833,0
5.294848625,1
5.294946875,0
5.295048667,1
5.295146917,0
5.295248708,1
5.295347000,0
5.295448792,1
5.295547042,0
5.295648833,1
5.295747083,0
5.295848875,1
5.295947167,0
5.296048917,1
5.296147208,0
5.296249000,1
5.296347250,0
5.296449042,1
5.296547333,0
5.296649125,1
5.296747375,0
5.296849167,1
5.296947417,0
5.297049208,1
5.297147458,0
5.297249250,1
5.297347500,0
5.297449292,1
5.297547583,0
5.297649333,1
5.297747625,0
5.297849417,1
5.297947667,0
5.298049458,1
5.298147875,0
5.298249542,1
5.298347792,0
5.298449583,1
5.298547875,0
5.298649583,1
5.298747875,0
5.298849708,1
5.298947958,0
5.299049750,1
5.299148000,0
5.299249792,1
5.299348083,0
5.299449875,1
5.299548125,0
5.299649917,1
5.299748167,0
5.299849958,1
5.299948208,0
5.300050042,1
5.300148292,0
5.300250042,1
5.300348333,0
5.300450125,1
5.300548417,0
5.300650125,1
5.300748417,0
5.300850292,1
5.300948500,0
5.301050292,1
5.301148542,0
5.301250292,1
5.301348583,0
5.301450417,1
5.301548667,0
5.301650458,1
5.301748708,0
5.301850458,1
5.301948792,0
5.302050458,1
5.302148792,0
5.302250625,1
5.302348875,0
5.302450667,1
5.302548917,0
5.302650750,1
5.302748958,0
5.302850750,1
5.302952667,0
5.303065875,1
5.303163375,0
5.303265250,1
5.303364000,0
5.303465167,1
5.303563500,0
5.303665292,1
5.303764000,0
5.303865167,1
5.303965042,0
5.304059750,1
5.304159542,0
5.304254042,1
5.304352375,0
5.304454208,1
5.304552458,0
5.304654250,1
5.304752542,0
5.304854292,1
5.304952542,0
5.305054333,1
5.305152625,0
5.305254375,1
5.305352667,0
5.305454458,1
5.305552750,0
5.305654542,1
5.305752792,0
5.305854542,1
5.305952833,0
5.306054625,1
5.306152875,0
5.306254583,1
5.306352917,0
5.306454708,1
5.306553000,0
5.306654750,1
5.306753042,0
5.306854833,1
5.306957875,0
5.307054875,1
5.307170500,0
5.307254917,1
5.307353417,0
5.307454958,1
5.307553583,0
5.307654917,1
5.307750167,0
5.307860917,1
5.307958167,0
5.308060000,1
5.308158708,0
5.308259958,1
5.308358250,0
5.308460000,1
5.308558833,0
5.308659958,1
5.308758250,0
5.308861583,1
5.308953917,0
5.309057333,1
5.309149333,0
5.309251125,1
5.309349458,0
5.309451125,1
5.309451167,0
5.309451208,1
5.309558917,0
5.309651250,1
5.309749542,0
5.309851292,1
5.309949583,0
5.310051417,1
5.310149667,0
5.310251458,1
5.310349708,0
5.310451500,1
5.310549792,0
5.310651542,1
5.310749833,0
5.310851583,1
5.310949875,0
5.311051708,1
5.311149917,0
5.311251708,1
5.311349958,0
5.311451792,1
5.311550042,0
5.311652000,1
5.311758250,0
5.311850917,1
5.311948792,0
5.312050583,1
5.312151875,0
5.312250917,1
5.312349292,0
5.312451042,1
5.312555333,0
5.312652125,1
5.312750208,0
5.312852000,1
5.312950083,0
5.313051917,1
5.313150208,0
5.313251958,1
5.313350250,0
5.313452083,1
5.313550333,0
5.313652125,1
5.313750375,0
5.313852625,1
5.313950417,0
5.314052167,1
5.314150500,0
5.314252208,1
5.314350500,0
5.314452292,1
5.314550583,0
5.314652333,1
5.314750667,0
5.314852417,1
5.314950667,0
5.315052458,1
5.315150750,0
5.315252500,1
5.315350792,0
5.315452583,1
5.315558792,0
5.315652625,1
5.315750875,0
5.315852750,1
5.315950958,0
5.316052708,1
5.316151042,0
5.316252792,1
5.316351083,0
5.316452833,1
5.316551125,0
5.316652833,1
5.316751250,0
5.316852958,1
5.316956042,0
5.317053958,1
5.317152000,0
5.317254042,1
5.317365833,0
5.317454667,1
5.317552792,0
5.317654583,1
5.317752708,0
5.317854583,1
5.317952875,0
5.318054625,1
5.318152875,0
5.318254667,1
5.318352958,0
5.318454750,1
5.318553000,0
5.318654792,1
5.318753042,0
5.318854833,1
5.318953125,0
5.319054917,1
5.319153167,0
5.319254917,1
5.319353208,0
5.319455042,1
5.319553250,0
5.319655042,1
5.319753333,0
5.319855083,1
5.319953375,0
5.320055208,1
5.320153458,0
5.320255208,1
5.320353458,0
5.320455250,1
5.320553542,0
5.320655333,1
5.320753583,0
5.320855375,1
5.320953625,0
5.321055417,1
5.321153708,0
5.321255583,1
5.321353792,0
5.321455542,1
5.321553792,0
5.321655625,1
5.321753875,0
5.321855833,1
5.321953917,0
5.322055375,1
5.322055417,0
5.322055917,1
5.322153958,0
5.322255917,1
5.322354042,0
5.322455792,1
5.322554083,0
5.322655875,1
5.322754125,0
5.322855917,1
5.322954167,0
5.323055958,1
5.323154250,0
5.323256042,1
5.323354292,0
5.323456125,1
5.323554375,0
5.323656125,1
5.323754417,0
5.323856167,1
5.323954458,0
5.324056167,1
5.324154500,0
5.324256333,1
5.324354542,0
5.324456375,1
5.324554583,0
5.324656375,1
5.324754667,0
5.324856458,1
5.324954708,0
5.325056500,1
5.325154750,0
5.325256583,1
5.325354833,0
5.325456583,1
5.325554875,0
5.325656625,1
5.325754958,0
5.325856750,1
5.325955000,0
5.326056792,1
5.326155042,0
5.326256833,1
5.326355083,0
5.326456875,1
5.326555125,0
5.326656917,1
5.326755208,0
5.326857000,1
5.326955250,0
5.327057042,1
5.327155292,0
5.327257042,1
5.327355375,0
5.327457167,1
5.327555417,0
5.327657208,1
5.327755458,0
5.327857250,1
5.327955542,0
5.328057333,1
5.328157208,0
5.328258875,1
5.328357542,0
5.328458833,1
5.328556917,0
5.328659000,1
5.328757292,0
5.328859083,1
5.328956417,0
5.329067167,1
5.329164667,0
5.329266542,1
5.329365250,0
5.329466458,1
5.329565292,0
5.329666417,1
5.329764708,0
5.329869167,1
5.329955875,0
5.330057792,1
5.330156000,0
